filename,set,reltype,connspan,conn_raw,conn_utterance_id,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_utterance_id,x9,x10,x11,arg2raw,arg2span,arg2_utterance_id,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,"They will say, you should o-... no... go and buy it.",2796..2848,IBA_21_Obodo-Barracks_MG__55,,,,"Tomorrow, they'll say they're on strike.",2851..2891,IBA_21_Obodo-Barracks_MG__56,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,in sum,so,Expansion.Instantiation.Arg1-as-instance,Contingency.Cause+Belief.Result+Belief,,,,"Tomorrow, they'll say they're on strike.",2851..2891,IBA_21_Obodo-Barracks_MG__56,,,,"Uh... doctors, they're not working.",2894..2929,IBA_21_Obodo-Barracks_MG__57,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,"Uh... doctors, they're not working.",2894..2929,IBA_21_Obodo-Barracks_MG__57,,,,Sick people are in beds.,2932..2956,IBA_21_Obodo-Barracks_MG__58,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,Sick people are in beds.,2932..2956,IBA_21_Obodo-Barracks_MG__58,,,,"No drugs, no treatment.",2959..2982,IBA_21_Obodo-Barracks_MG__59,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,"No drugs, no treatment.",2959..2982,IBA_21_Obodo-Barracks_MG__59,,,,Another death will happen again.,2985..3017,IBA_21_Obodo-Barracks_MG__60,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Explicit,3020..3022,So,IBA_21_Obodo-Barracks_MG__61,Null,Null,so,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,Another death will happen again,2985..3016,IBA_21_Obodo-Barracks_MG__60,Null,Null,Null,may God just help us,3023..3043,IBA_21_Obodo-Barracks_MG__61,Null,Null,Null,,,,,,,3020..3022,DEFAULT,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,So may God just help us.,3020..3044,IBA_21_Obodo-Barracks_MG__61,,,,Everything is fucked.,3047..3068,IBA_21_Obodo-Barracks_MG__62,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,Everything is fucked.,3047..3068,IBA_21_Obodo-Barracks_MG__62,,,,Nigeria is fucked.,3071..3089,IBA_21_Obodo-Barracks_MG__63,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,Nigeria is fucked.,3071..3089,IBA_21_Obodo-Barracks_MG__63,,,,It's fucked.,3092..3104,IBA_21_Obodo-Barracks_MG__64,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,so,0,Contingency.Cause.Result,,,,,It's fucked.,3092..3104,IBA_21_Obodo-Barracks_MG__64,,,,I just pity the new born children that we're giving birth to now.,3107..3172,IBA_21_Obodo-Barracks_MG__65,,,,,,,,,,,,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Explicit,3175..3182,Because,IBA_21_Obodo-Barracks_MG__66,Null,Null,because,0,Contingency.Cause.Reason,,,,,I just pity the new born children that we're giving birth to now,3107..3171,IBA_21_Obodo-Barracks_MG__65,Null,Null,Null,we don’t understand their future,3183..3215,IBA_21_Obodo-Barracks_MG__66,Null,Null,Null,,,,,,,3175..3182,DEFAULT,,Null
IBA_21_Obodo-Barracks_MG.txt,test,Implicit,,,,,,in sum,so,Expansion.Level-of-detail.Arg1-as-detail,Contingency.Cause+Belief.Result+Belief,,,,Because we don’t understand their future.,3175..3216,IBA_21_Obodo-Barracks_MG__66,,,,"It's only God, he's the one who'll help us.",3219..3262,IBA_21_Obodo-Barracks_MG__67,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,for that purpose,0,Contingency.Purpose.Arg1-as-goal,,,,,Then the ingred-... another ingredient which I need is Banga ingredient.,3203..3275,IBA_23_Bitter-Leaf-Soup_MG__49,,,,You will just go to the market.,3278..3309,IBA_23_Bitter-Leaf-Soup_MG__50,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1274..1276,if,IBA_23_Bitter-Leaf-Soup_MG__25,Null,Null,if,0,,,,,,,,,Null,Null,Null,I wash my bitter leaf,1277..1298,IBA_23_Bitter-Leaf-Soup_MG__25,Null,Null,Null,,,,,,,1274..1276,DEFAULT,,arg1-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,2140..2144,then,IBA_23_Bitter-Leaf-Soup_MG__35,Null,Null,then,0,Contingency.Condition.Arg1-as-cond,,,,,,,,Null,Null,Null,I will put in my uh,2145..2164,IBA_23_Bitter-Leaf-Soup_MG__35,Null,Null,Null,,,,,,,2140..2144,DEFAULT,,arg1-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1154..1156,If,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,if,0,Contingency.Condition.Arg2-as-cond,,,,,,,,Null,Null,Null,I pound the cocoyam,1157..1176,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,Null,,,Full Agreement,,,,1154..1156,DEFAULT,,arg1-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,2271..2275,once,IBA_23_Bitter-Leaf-Soup_MG__38,Null,Null,once,0,Temporal.Asynchronous.Succession,,,,,,,,Null,Null,Null,"it is done, within five minutes",2276..2307,IBA_23_Bitter-Leaf-Soup_MG__38,Null,Null,Null,,,Full Agreement,,,,2271..2275,DEFAULT,,arg1-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,4514..4518,once,IBA_23_Bitter-Leaf-Soup_MG__70,Null,Null,once,0,Temporal.Asynchronous.Succession,,,,,,,,Null,Null,Null,it's boiled very well,4519..4540,IBA_23_Bitter-Leaf-Soup_MG__70,Null,Null,Null,,,,,,,4514..4518,DEFAULT,,arg1-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Norel,,,,,,0,0,,,,,,Good afternoon.,0..15,IBA_23_Bitter-Leaf-Soup_MG__1,,,,My name is Joke Babatunde.,18..44,IBA_23_Bitter-Leaf-Soup_MG__2,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,My name is Joke Babatunde.,18..44,IBA_23_Bitter-Leaf-Soup_MG__2,,,,I'm from Ondo State.,47..67,IBA_23_Bitter-Leaf-Soup_MG__3,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,and,but,Expansion.Conjunction,Comparison.Concession.Arg2-as-denier,,,,I'm from Ondo State.,47..67,IBA_23_Bitter-Leaf-Soup_MG__3,,,,I live in Ibadan.,70..87,IBA_23_Bitter-Leaf-Soup_MG__4,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Norel,,,,,,0,0,,,,,,I live in Ibadan.,70..87,IBA_23_Bitter-Leaf-Soup_MG__4,,,,I want...,90..99,IBA_23_Bitter-Leaf-Soup_MG__5,,,,,,,,,,,,,arg2-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Norel,,,,,,0,0,,,,,,I want...,90..99,IBA_23_Bitter-Leaf-Soup_MG__5,,,,I've lived in so many places in Nigeria.,102..142,IBA_23_Bitter-Leaf-Soup_MG__6,,,,,,,,,,,,,arg1-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,for example,0,Expansion.Instantiation.Arg2-as-instance,,,,,I've lived in so many places in Nigeria.,102..142,IBA_23_Bitter-Leaf-Soup_MG__6,,,,I've spent a long time living in the North.,145..188,IBA_23_Bitter-Leaf-Soup_MG__7,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,in sum,0,Expansion.Instantiation.Arg1-as-instance,,,,,I've spent a long time living in the North.,145..188,IBA_23_Bitter-Leaf-Soup_MG__7,,,,I've lived in so many places.,191..220,IBA_23_Bitter-Leaf-Soup_MG__8,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,EntRel,,,,,,0,0,,,,,,I've lived in so many places.,191..220,IBA_23_Bitter-Leaf-Soup_MG__8,,,,I wanna teach you a recipe I learned from my friend.,223..275,IBA_23_Bitter-Leaf-Soup_MG__9,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,more specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,I wanna teach you a recipe I learned from my friend.,223..275,IBA_23_Bitter-Leaf-Soup_MG__9,,,,It's eaten mostly by the Igbo people.,278..315,IBA_23_Bitter-Leaf-Soup_MG__10,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,and,specifically,Expansion.Conjunction,Expansion.Level-of-detail.Arg2-as-detail,,,,It's eaten mostly by the Igbo people.,278..315,IBA_23_Bitter-Leaf-Soup_MG__10,,,,The name of the dish is ofe nsala.,318..352,IBA_23_Bitter-Leaf-Soup_MG__11,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,in other words,because,Expansion.Equivalence,Contingency.Cause.Reason,,,,The name of the dish is ofe nsala.,318..352,IBA_23_Bitter-Leaf-Soup_MG__11,,,,"In the Igbo land, that means bitter leaf.",355..396,IBA_23_Bitter-Leaf-Soup_MG__12,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,specifically,and,Expansion.Level-of-detail.Arg2-as-detail,Expansion.Conjunction,,,,"In the Igbo land, that means bitter leaf.",355..396,IBA_23_Bitter-Leaf-Soup_MG__12,,,,"The ingredients they use for cooking it are bitter leaf, palm oil... palm oil, pepper, salt... pepper, salt, meat, dried fish, stock fish, tripe (the thing that's peeled from a cow, which was inside a cow and was peeled off), ponmo [cow skin], ogiri [a flavoring made of fermented oil seeds] and Maggi [cubes].",399..709,IBA_23_Bitter-Leaf-Soup_MG__13,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,specifically,to do so,Expansion.Level-of-detail.Arg2-as-detail,Expansion.Manner.Arg2-as-manner,,,,"The ingredients they use for cooking it are bitter leaf, palm oil... palm oil, pepper, salt... pepper, salt, meat, dried fish, stock fish, tripe (the thing that's peeled from a cow, which was inside a cow and was peeled off), ponmo [cow skin], ogiri [a flavoring made of fermented oil seeds] and Maggi [cubes].",399..709,IBA_23_Bitter-Leaf-Soup_MG__13,,,,"The dish, you'll first of all wash the bitter leaf... the bitter leaf very well.",712..792,IBA_23_Bitter-Leaf-Soup_MG__14,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,604..607,and,IBA_23_Bitter-Leaf-Soup_MG__13,Null,Null,and,0,Expansion.Conjunction,,,,,"the thing that's peeled from a cow, which was inside a cow",545..603,IBA_23_Bitter-Leaf-Soup_MG__13,Null,Null,Null,was peeled off,608..622,IBA_23_Bitter-Leaf-Soup_MG__13,Null,Null,Null,,,,,,,604..607,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,880..884,Then,IBA_23_Bitter-Leaf-Soup_MG__16,Null,Null,then,0,Temporal.Asynchronous.Precedence,,,,,"The dish, you'll first of all wash the bitter leaf... the bitter leaf very well",712..791,IBA_23_Bitter-Leaf-Soup_MG__14,Null,Null,Null,"again, we need something else",885..914,IBA_23_Bitter-Leaf-Soup_MG__16,Null,Null,Null,,,Full Agreement,,,,880..884,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,specifically,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"The dish, you'll first of all wash the bitter leaf... the bitter leaf very well.",712..792,IBA_23_Bitter-Leaf-Soup_MG__14,,,,"You'll wash it till the bitter taste goes away, so it won't be bitter in the dish.",795..877,IBA_23_Bitter-Leaf-Soup_MG__15,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,810..814,till,IBA_23_Bitter-Leaf-Soup_MG__15,Null,Null,till,0,Temporal.Asynchronous.Precedence,,,,,You'll wash it,795..809,IBA_23_Bitter-Leaf-Soup_MG__15,Null,Null,Null,the bitter taste goes away,815..841,IBA_23_Bitter-Leaf-Soup_MG__15,Null,Null,Null,,,Full Agreement,,,,810..814,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,843..845,so,IBA_23_Bitter-Leaf-Soup_MG__15,Null,Null,so,0,Contingency.Purpose.Arg2-as-goal,,,,,You'll wash it till the bitter taste goes away,795..841,IBA_23_Bitter-Leaf-Soup_MG__15,Null,Null,Null,it won't be bitter in the dish,846..876,IBA_23_Bitter-Leaf-Soup_MG__15,Null,Null,Null,,,Full Agreement,,,,843..845,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,specifically,for that purpose,Expansion.Level-of-detail.Arg2-as-detail,Contingency.Purpose.Arg1-as-goal,,,,"Then again, we need something else.",880..915,IBA_23_Bitter-Leaf-Soup_MG__16,,,,We need uh... ede.,918..936,IBA_23_Bitter-Leaf-Soup_MG__17,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,indeed,because,Expansion.Equivalence,Contingency.Cause+SpeechAct.Reason+SpeechAct,,,,We need uh... ede.,918..936,IBA_23_Bitter-Leaf-Soup_MG__17,,,,They call it ede in Igbo.,939..964,IBA_23_Bitter-Leaf-Soup_MG__18,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,967..970,And,IBA_23_Bitter-Leaf-Soup_MG__19,Null,Null,and,0,Expansion.Equivalence,,,,,They call it ede in Igbo,939..963,IBA_23_Bitter-Leaf-Soup_MG__18,Null,Null,Null,it's uh... cocoyam,971..989,IBA_23_Bitter-Leaf-Soup_MG__19,Null,Null,Null,,,,,,,967..970,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,996..1001,first,IBA_23_Bitter-Leaf-Soup_MG__20,Null,Null,first,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,And it's uh... cocoyam,967..989,IBA_23_Bitter-Leaf-Soup_MG__19,Null,Null,Null,So...I'll cook the cocoyam,993..995;1002..1023,IBA_23_Bitter-Leaf-Soup_MG__20,Null,Null,Null,,,,,,,996..1001,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,So first I'll cook the cocoyam.,993..1024,IBA_23_Bitter-Leaf-Soup_MG__20,,,,"Once I've cooked the cocoyam, then I'll...",1027..1069,IBA_23_Bitter-Leaf-Soup_MG__21,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1057..1061,then,IBA_23_Bitter-Leaf-Soup_MG__21,Null,Null,then,0,Temporal.Asynchronous.Precedence,,,,,Once I've cooked the cocoyam,1027..1055,IBA_23_Bitter-Leaf-Soup_MG__21,Null,Null,Null,I'll,1062..1066,IBA_23_Bitter-Leaf-Soup_MG__21,Null,Null,Null,,,,,,,1057..1061,DEFAULT,,arg2-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,0,0,Reformulation,,,,,"Once I've cooked the cocoyam, then I'll...",1027..1069,IBA_23_Bitter-Leaf-Soup_MG__21,,,,"When the cocoyam is ready, I'll wash my mortar.",1072..1119,IBA_23_Bitter-Leaf-Soup_MG__22,,,,,,,,,,,,,arg1-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1027..1031;1057..1061,Once...then,IBA_23_Bitter-Leaf-Soup_MG__21,Null,Null,once then,0,Contingency.Condition.Arg2-as-cond,,,,,I'll,1062..1066,IBA_23_Bitter-Leaf-Soup_MG__21,Null,Null,Null,I've cooked the cocoyam,1032..1055,IBA_23_Bitter-Leaf-Soup_MG__21,Null,Null,Null,,,Full Agreement,,,,1027..1031,DEFAULT,,arg2-incomplete
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1122..1126,Then,IBA_23_Bitter-Leaf-Soup_MG__23,Null,Null,then,0,Temporal.Asynchronous.Precedence,,,,,"When the cocoyam is ready, I'll wash my mortar",1072..1118,IBA_23_Bitter-Leaf-Soup_MG__22,Null,Null,Null,I'll pound the cocoyam,1128..1150,IBA_23_Bitter-Leaf-Soup_MG__23,Null,Null,Null,,,Full Agreement,,,,1122..1126,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1072..1076,When,IBA_23_Bitter-Leaf-Soup_MG__22,Null,Null,when,0,Contingency.Condition.Arg2-as-cond,Temporal.Asynchronous.Succession,,,,I'll wash my mortar,1099..1118,IBA_23_Bitter-Leaf-Soup_MG__22,Null,Null,Null,the cocoyam is ready,1077..1097,IBA_23_Bitter-Leaf-Soup_MG__22,Null,Null,Null,,,Full Agreement,,,,1072..1076,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,then,because,Temporal.Asynchronous.Precedence,Contingency.Cause.Reason,,,,"Then, I'll pound the cocoyam.",1122..1151,IBA_23_Bitter-Leaf-Soup_MG__23,,,,"If I pound the cocoyam... they add cocoyam to bitter leaf because they want it to be thick, so it won't be watery.",1154..1268,IBA_23_Bitter-Leaf-Soup_MG__24,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1212..1219,because,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,because,0,Contingency.Cause.Reason,,,,,they add cocoyam to bitter leaf,1180..1211,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,Null,they want it to be thick,1220..1244,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,Null,,,Full Agreement,,,,1212..1219,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1246..1248,so,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,so,0,Contingency.Purpose.Arg2-as-goal,,,,,they add cocoyam to bitter leaf because they want it to be thick,1180..1244,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,Null,it won't be watery,1249..1267,IBA_23_Bitter-Leaf-Soup_MG__24,Null,Null,Null,,,Full Agreement,,,,1246..1248,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1408..1412,Then,IBA_23_Bitter-Leaf-Soup_MG__26,Null,Null,then,0,Temporal.Asynchronous.Precedence,,,,,"So if I wash my bitter leaf...when I've finished washing my bitter leaf, I'll put, put water on fire, grind my pepper, and put it in",1271..1298;1302..1404,IBA_23_Bitter-Leaf-Soup_MG__25,Null,Null,Null,"I'll put in my tripe, my meat, and my dried fish",1413..1461,IBA_23_Bitter-Leaf-Soup_MG__26,Null,Null,Null,,,Full Agreement,,,,1408..1412,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1302..1306,when,IBA_23_Bitter-Leaf-Soup_MG__25,Null,Null,when,0,Temporal.Asynchronous.Succession,,,,,"I'll put, put water on fire, grind my pepper, and put it in",1345..1404,IBA_23_Bitter-Leaf-Soup_MG__25,Null,Null,Null,I've finished washing my bitter leaf,1307..1343,IBA_23_Bitter-Leaf-Soup_MG__25,Null,Null,Null,,,Full Agreement,,,,1302..1306,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,"Then I'll put in my tripe, my meat, and my dried fish.",1408..1462,IBA_23_Bitter-Leaf-Soup_MG__26,,,,I'll add my stock fish.,1465..1488,IBA_23_Bitter-Leaf-Soup_MG__27,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,I'll add my stock fish.,1465..1488,IBA_23_Bitter-Leaf-Soup_MG__27,,,,"Once I've put everything into the pot, it will be boiling, I'll leave it so the pepper will really get into the meat.",1491..1608,IBA_23_Bitter-Leaf-Soup_MG__28,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1611..1615,Then,IBA_23_Bitter-Leaf-Soup_MG__29,Null,Null,then,0,Temporal.Asynchronous.Precedence,,,,,"Once I've put everything into the pot, it will be boiling, I'll leave it so the pepper will really get into the meat",1491..1607,IBA_23_Bitter-Leaf-Soup_MG__28,Null,Null,Null,I'll leave it to boil really well,1616..1649,IBA_23_Bitter-Leaf-Soup_MG__29,Null,Null,Null,,,Full Agreement,,,,1611..1615,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1491..1495,Once,IBA_23_Bitter-Leaf-Soup_MG__28,Null,Null,once,0,Temporal.Asynchronous.Succession,,,,,it will be boiling,1530..1548,IBA_23_Bitter-Leaf-Soup_MG__28,Null,Null,Null,I've put everything into the pot,1496..1528,IBA_23_Bitter-Leaf-Soup_MG__28,Null,Null,Null,,,Full Agreement,,,,1491..1495,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1564..1566,so,IBA_23_Bitter-Leaf-Soup_MG__28,Null,Null,so,0,Contingency.Purpose.Arg2-as-goal,,,,,I'll leave it,1550..1563,IBA_23_Bitter-Leaf-Soup_MG__28,Null,Null,Null,the pepper will really get into the meat,1567..1607,IBA_23_Bitter-Leaf-Soup_MG__28,Null,Null,Null,,,Full Agreement,,,,1564..1566,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,Then I'll leave it to boil really well.,1611..1650,IBA_23_Bitter-Leaf-Soup_MG__29,,,,"When it's boiled very well, I add my Maggi, add my ogiri, add everything, add the salt so it will taste good.",1653..1762,IBA_23_Bitter-Leaf-Soup_MG__30,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1740..1742,so,IBA_23_Bitter-Leaf-Soup_MG__30,Null,Null,so,0,Contingency.Purpose.Arg2-as-goal,Contingency.Cause.Result,,,,"When it's boiled very well, I add my Maggi, add my ogiri, add everything, add the salt",1653..1739,IBA_23_Bitter-Leaf-Soup_MG__30,Null,Null,Null,it will taste good,1743..1761,IBA_23_Bitter-Leaf-Soup_MG__30,Null,Null,Null,,,Full Agreement,,,,1740..1742,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,"When it's boiled very well, I add my Maggi, add my ogiri, add everything, add the salt so it will taste good.",1653..1762,IBA_23_Bitter-Leaf-Soup_MG__30,,,,"So if I notice that all the ingredients are done, the pepper has gotten into the meat, and the tripe, and the cow skin, everything... then, I put in the bitter leaf.",1765..1930,IBA_23_Bitter-Leaf-Soup_MG__31,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1653..1657,When,IBA_23_Bitter-Leaf-Soup_MG__30,Null,Null,when,0,Temporal.Asynchronous.Succession,,,,,"I add my Maggi, add my ogiri, add everything, add the salt so it will taste good",1681..1761,IBA_23_Bitter-Leaf-Soup_MG__30,Null,Null,Null,it's boiled very well,1658..1679,IBA_23_Bitter-Leaf-Soup_MG__30,Null,Null,Null,,,Full Agreement,,,,1653..1657,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,next,0,Temporal.Asynchronous.Precedence,,,,,"So if I notice that all the ingredients are done, the pepper has gotten into the meat, and the tripe, and the cow skin, everything... then, I put in the bitter leaf.",1765..1930,IBA_23_Bitter-Leaf-Soup_MG__31,,,,"So when I've put in the bitter leaf, then I'll add my palm oil into it.",1933..2004,IBA_23_Bitter-Leaf-Soup_MG__32,,,,,,,,,,,,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1768..1770;1899..1903,if...then,IBA_23_Bitter-Leaf-Soup_MG__31,Null,Null,if then,0,Contingency.Condition.Arg2-as-cond,Temporal.Synchronous,,,,I put in the bitter leaf,1905..1929,IBA_23_Bitter-Leaf-Soup_MG__31,Null,Null,Null,"I notice that all the ingredients are done, the pepper has gotten into the meat, and the tripe, and the cow skin, everything",1771..1895,IBA_23_Bitter-Leaf-Soup_MG__31,Null,Null,Null,,,,,,,1768..1770,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1936..1940;1970..1974,when...then,IBA_23_Bitter-Leaf-Soup_MG__32,Null,Null,when then,0,Temporal.Asynchronous.Succession,,,,,I'll add my palm oil into it,1975..2003,IBA_23_Bitter-Leaf-Soup_MG__32,Null,Null,Null,So...I've put in the bitter leaf,1933..1935;1941..1968,IBA_23_Bitter-Leaf-Soup_MG__32,Null,Null,Null,,,,,,,1936..1940,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,1936..1940;1970..1974,when...then,IBA_23_Bitter-Leaf-Soup_MG__32,Null,Null,when then,0,Contingency.Condition.Arg2-as-cond,,,,,I'll add my palm oil into it,1975..2003,IBA_23_Bitter-Leaf-Soup_MG__32,Null,Null,Null,I've put in the bitter leaf,1941..1968,IBA_23_Bitter-Leaf-Soup_MG__32,Null,Null,Null,,,,,,,1936..1940,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,2063..2067,Then,IBA_23_Bitter-Leaf-Soup_MG__34,Null,Null,then,0,Temporal.Asynchronous.Precedence,,,,,"So when I've added my palm oil, everything will boil",2007..2059,IBA_23_Bitter-Leaf-Soup_MG__33,Null,Null,Null,I will leave it,2068..2083,IBA_23_Bitter-Leaf-Soup_MG__34,Null,Null,Null,,,Full Agreement,,,,2063..2067,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Explicit,2010..2014,when,IBA_23_Bitter-Leaf-Soup_MG__33,Null,Null,when,0,Temporal.Asynchronous.Succession,,,,,everything will boil,2039..2059,IBA_23_Bitter-Leaf-Soup_MG__33,Null,Null,Null,So...I've added my palm oil,2007..2009;2015..2037,IBA_23_Bitter-Leaf-Soup_MG__33,Null,Null,Null,,,Full Agreement,,,,2010..2014,DEFAULT,,Null
IBA_23_Bitter-Leaf-Soup_MG.txt,dev,Implicit,,,,,,then,0,Temporal.Asynchronous.Precedence,,,,,Then I will leave it.,2063..2084,IBA_23_Bitter-Leaf-Soup_MG__34,,,,"When I realise it's done, it has started entering... then I will put in my uh... then I will put in my, my ede.",2087..2198,IBA_23_Bitter-Leaf-Soup_MG__35,,,,,,,,,,,,,Null
